#
# The Tor Project
#
# URL: https://metrics.torproject.org/webstats-tb-locale.csv?start=2020-12-27&end=2021-05-28
#
date,locale,initial_downloads,update_pings
2021-04-05,sv-SE,68,351
2021-04-05,zh-TW,751,27055
2021-04-05,ca,70,314
2021-04-05,ga-IE,40,4
2021-04-05,id,67,140
2021-04-05,is,48,37
2021-04-05,nb-NO,56,101
2021-04-05,cs,89,482
2021-04-05,el,65,106
2021-04-05,hu,69,319
2021-04-05,ka,44,7
2021-04-05,es-AR,89,354
2021-04-05,ro,64,65
2021-04-05,mk,43,5
2021-04-05,lt,46,23
2021-04-05,ms,40,6
2021-04-06,ar,162,945
2021-04-06,de,4504,86151
2021-04-06,en-US,63162,750440
2021-04-06,es-ES,3102,23834
2021-04-06,fa,39,420
2021-04-06,fr,1507,24397
2021-04-06,it,853,12212
2021-04-06,ko,81,1428
2021-04-06,nl,98,1250
2021-04-06,pl,155,3036
2021-04-06,pt-PT,0,37
2021-04-06,ru,8494,183547
2021-04-06,tr,138,4348
2021-04-06,vi,46,66
2021-04-06,zh-CN,1189,3969
2021-04-06,??,5,673
2021-04-06,ja,163,3840
2021-04-06,pt-BR,1318,7488
2021-04-06,th,36,7
2021-04-06,da,71,152
2021-04-06,he,41,57
2021-04-06,sv-SE,62,333
2021-04-06,zh-TW,808,27450
2021-04-06,ca,73,384
2021-04-06,ga-IE,43,0
2021-04-06,id,57,130
2021-04-06,is,38,29
2021-04-06,nb-NO,49,85
2021-04-06,cs,112,526
2021-04-06,el,58,98
2021-04-06,hu,55,316
2021-04-06,ka,41,8
2021-04-06,es-AR,101,345
2021-04-06,ro,46,61
2021-04-06,mk,40,1
2021-04-06,lt,42,26
2021-04-06,ms,36,8
2021-04-07,ar,177,979
2021-04-07,de,4277,86936
2021-04-07,en-US,62097,747505
2021-04-07,es-ES,2725,22913
2021-04-07,fa,90,448
2021-04-07,fr,1550,24162
2021-04-07,it,1071,12688
2021-04-07,ko,115,901
2021-04-07,nl,130,1138
2021-04-07,pl,172,3045
2021-04-07,pt-PT,0,15
2021-04-07,ru,6500,175391
2021-04-07,tr,221,4275
2021-04-07,vi,77,67
2021-04-07,zh-CN,1191,4060
2021-04-07,??,9,636
2021-04-07,ja,183,3770
2021-04-07,pt-BR,1260,7613
2021-04-07,th,70,10
2021-04-07,da,90,157
2021-04-07,he,78,71
2021-04-07,sv-SE,99,341
2021-04-07,zh-TW,794,27999
2021-04-07,ca,94,361
2021-04-07,ga-IE,68,0
2021-04-07,id,84,150
2021-04-07,is,73,37
2021-04-07,nb-NO,77,97
2021-04-07,cs,88,538
2021-04-07,el,90,89
2021-04-07,hu,81,299
2021-04-07,ka,76,11
2021-04-07,es-AR,114,327
2021-04-07,ro,91,68
2021-04-07,mk,74,6
2021-04-07,lt,75,25
2021-04-07,ms,74,8
2021-04-08,ar,138,1060
2021-04-08,de,3507,83321
2021-04-08,en-US,62651,742241
2021-04-08,es-ES,2855,23144
2021-04-08,fa,66,405
2021-04-08,fr,1400,23417
2021-04-08,it,909,11640
2021-04-08,ko,105,1403
2021-04-08,nl,97,1113
2021-04-08,pl,147,2920
2021-04-08,pt-PT,0,15
2021-04-08,ru,6704,176177
2021-04-08,tr,200,4327
2021-04-08,vi,52,64
2021-04-08,zh-CN,1278,4055
2021-04-08,??,5,707
2021-04-08,ja,132,3832
2021-04-08,pt-BR,1292,7486
2021-04-08,th,47,13
2021-04-08,da,73,147
2021-04-08,he,51,59
2021-04-08,sv-SE,81,348
2021-04-08,zh-TW,722,27021
2021-04-08,ca,66,347
2021-04-08,ga-IE,51,2
2021-04-08,id,68,130
2021-04-08,is,52,31
2021-04-08,nb-NO,57,98
2021-04-08,cs,82,540
2021-04-08,el,58,112
2021-04-08,hu,68,293
2021-04-08,ka,55,11
2021-04-08,es-AR,97,308
2021-04-08,ro,57,56
2021-04-08,mk,46,1
2021-04-08,lt,47,19
2021-04-08,ms,48,10
2021-04-09,ar,162,1008
2021-04-09,de,3096,81571
2021-04-09,en-US,59910,740686
2021-04-09,es-ES,2987,23401
2021-04-09,fa,61,324
2021-04-09,fr,1445,23660
2021-04-09,it,812,11625
2021-04-09,ko,102,1444
2021-04-09,nl,100,1136
2021-04-09,pl,186,2931
2021-04-09,pt-PT,0,21
2021-04-09,ru,6729,180168
2021-04-09,tr,179,4413
2021-04-09,vi,67,59
2021-04-09,zh-CN,1307,4253
2021-04-09,??,37,539
2021-04-09,ja,145,3933
2021-04-09,pt-BR,1213,7400
2021-04-09,th,56,3
2021-04-09,da,72,169
2021-04-09,he,61,36
2021-04-09,sv-SE,90,340
2021-04-09,zh-TW,689,27089
2021-04-09,ca,89,370
2021-04-09,ga-IE,57,3
2021-04-09,id,70,123
2021-04-09,is,57,28
2021-04-09,nb-NO,64,84
2021-04-09,cs,76,498
2021-04-09,el,71,108
2021-04-09,hu,73,325
2021-04-09,ka,64,11
2021-04-09,es-AR,99,351
2021-04-09,ro,67,69
2021-04-09,mk,58,3
2021-04-09,lt,63,17
2021-04-09,ms,57,9
2021-04-10,ar,115,975
2021-04-10,de,3216,81789
2021-04-10,en-US,66784,733379
2021-04-10,es-ES,3514,24380
2021-04-10,fa,49,437
2021-04-10,fr,1572,24149
2021-04-10,it,821,12159
2021-04-10,ko,55,1478
2021-04-10,nl,67,1162
2021-04-10,pl,126,2542
2021-04-10,pt-PT,0,18
2021-04-10,ru,7012,176871
2021-04-10,tr,171,4636
2021-04-10,vi,27,47
2021-04-10,zh-CN,1087,4164
2021-04-10,??,2,548
2021-04-10,ja,139,4186
2021-04-10,pt-BR,1347,7016
2021-04-10,th,26,4
2021-04-10,da,45,152
2021-04-10,he,38,48
2021-04-10,sv-SE,47,347
2021-04-10,zh-TW,632,27390
2021-04-10,ca,79,403
2021-04-10,ga-IE,27,1
2021-04-10,id,32,142
2021-04-10,is,44,27
2021-04-10,nb-NO,48,81
2021-04-10,cs,61,453
2021-04-10,el,43,99
2021-04-10,hu,32,274
2021-04-10,ka,45,4
2021-04-10,es-AR,80,308
2021-04-10,ro,33,70
2021-04-10,mk,24,7
2021-04-10,lt,23,17
2021-04-10,ms,25,6
2021-04-11,ar,142,1000
2021-04-11,de,3208,83256
2021-04-11,en-US,60269,729975
2021-04-11,es-ES,2933,22359
2021-04-11,fa,60,426
2021-04-11,fr,1636,24601
2021-04-11,it,966,12617
2021-04-11,ko,100,941
2021-04-11,nl,86,1154
2021-04-11,pl,168,2835
2021-04-11,pt-PT,0,12
2021-04-11,ru,6413,173803
2021-04-11,tr,180,4479
2021-04-11,vi,59,53
2021-04-11,zh-CN,1169,4038
2021-04-11,??,26,642
2021-04-11,ja,138,4134
2021-04-11,pt-BR,1288,6892
2021-04-11,th,59,23
2021-04-11,da,72,169
2021-04-11,he,60,55
2021-04-11,sv-SE,77,339
2021-04-11,zh-TW,611,28367
2021-04-11,ca,74,368
2021-04-11,ga-IE,51,1
2021-04-11,id,68,131
2021-04-11,is,55,43
2021-04-11,nb-NO,59,96
2021-04-11,cs,76,483
2021-04-11,el,63,106
2021-04-11,hu,62,327
2021-04-11,ka,63,10
2021-04-11,es-AR,87,309
2021-04-11,ro,63,69
2021-04-11,mk,54,7
2021-04-11,lt,59,32
2021-04-11,ms,52,15
2021-04-12,ar,104,927
2021-04-12,de,3057,84376
2021-04-12,en-US,61004,750126
2021-04-12,es-ES,2694,23154
2021-04-12,fa,34,425
2021-04-12,fr,1404,24129
2021-04-12,it,835,12245
2021-04-12,ko,75,1450
2021-04-12,nl,75,1183
2021-04-12,pl,112,3009
2021-04-12,pt-PT,0,20
2021-04-12,ru,6162,173562
2021-04-12,tr,112,3658
2021-04-12,vi,22,50
2021-04-12,zh-CN,1274,4184
2021-04-12,??,9,713
2021-04-12,ja,100,3960
2021-04-12,pt-BR,1396,7697
2021-04-12,th,25,5
2021-04-12,da,46,150
2021-04-12,he,21,76
2021-04-12,sv-SE,44,346
2021-04-12,zh-TW,691,27130
2021-04-12,ca,62,361
2021-04-12,ga-IE,26,1
2021-04-12,id,39,112
2021-04-12,is,24,49
2021-04-12,nb-NO,39,102
2021-04-12,cs,42,532
2021-04-12,el,54,112
2021-04-12,hu,41,280
2021-04-12,ka,31,5
2021-04-12,es-AR,80,366
2021-04-12,ro,30,39
2021-04-12,mk,23,7
2021-04-12,lt,25,14
2021-04-12,ms,27,11
2021-04-13,ar,96,707
2021-04-13,de,2831,84075
2021-04-13,en-US,59028,738808
2021-04-13,es-ES,2952,24143
2021-04-13,fa,45,449
2021-04-13,fr,1310,23616
2021-04-13,it,821,11948
2021-04-13,ko,83,1470
2021-04-13,nl,67,1092
2021-04-13,pl,124,3009
2021-04-13,pt-PT,0,21
2021-04-13,ru,6111,172177
2021-04-13,tr,134,3293
2021-04-13,vi,47,56
2021-04-13,zh-CN,1200,4254
2021-04-13,??,3,589
2021-04-13,ja,124,4132
2021-04-13,pt-BR,1439,7874
2021-04-13,th,39,13
2021-04-13,da,53,189
2021-04-13,he,38,58
2021-04-13,sv-SE,69,372
2021-04-13,zh-TW,756,26470
2021-04-13,ca,71,356
2021-04-13,ga-IE,34,0
2021-04-13,id,44,101
2021-04-13,is,41,36
2021-04-13,nb-NO,42,88
2021-04-13,cs,59,513
2021-04-13,el,56,124
2021-04-13,hu,51,316
2021-04-13,ka,53,11
2021-04-13,es-AR,60,326
2021-04-13,ro,44,54
2021-04-13,mk,39,7
2021-04-13,lt,47,32
2021-04-13,ms,43,7
2021-04-14,ar,228,676
2021-04-14,de,2920,83123
2021-04-14,en-US,59205,733189
2021-04-14,es-ES,3013,24930
2021-04-14,fa,178,424
2021-04-14,fr,1459,23108
2021-04-14,it,842,11692
2021-04-14,ko,224,1016
2021-04-14,nl,201,1144
2021-04-14,pl,253,3013
2021-04-14,pt-PT,0,24
2021-04-14,ru,6226,171810
2021-04-14,tr,310,3741
2021-04-14,vi,184,52
2021-04-14,zh-CN,1473,4329
2021-04-14,??,96,862
2021-04-14,ja,237,3915
2021-04-14,my,75,1
2021-04-14,pt-BR,1364,7332
2021-04-14,th,146,15
2021-04-14,da,186,149
2021-04-14,he,165,50
2021-04-14,sv-SE,173,363
2021-04-14,zh-TW,890,26785
2021-04-14,ca,193,380
2021-04-14,ga-IE,160,0
2021-04-14,id,176,110
2021-04-14,is,190,35
2021-04-14,nb-NO,177,99
2021-04-14,cs,175,497
2021-04-14,el,144,115
2021-04-14,hu,177,287
2021-04-14,ka,176,10
2021-04-14,es-AR,165,386
2021-04-14,ro,184,58
2021-04-14,mk,144,6
2021-04-14,lt,171,20
2021-04-14,ms,185,9
2021-04-15,ar,84,717
2021-04-15,de,2833,82245
2021-04-15,en-US,62052,739741
2021-04-15,es-ES,2586,23171
2021-04-15,fa,40,434
2021-04-15,fr,1312,23385
2021-04-15,it,613,11784
2021-04-15,ko,74,856
2021-04-15,nl,70,1084
2021-04-15,pl,124,2899
2021-04-15,pt-PT,0,23
2021-04-15,ru,6123,173953
2021-04-15,tr,152,3752
2021-04-15,vi,37,66
2021-04-15,zh-CN,1332,4420
2021-04-15,??,15,717
2021-04-15,ja,97,3790
2021-04-15,my,5,1
2021-04-15,pt-BR,1219,7342
2021-04-15,th,24,14
2021-04-15,da,41,147
2021-04-15,he,32,46
2021-04-15,sv-SE,48,354
2021-04-15,zh-TW,766,26383
2021-04-15,ca,72,376
2021-04-15,ga-IE,26,3
2021-04-15,id,42,101
2021-04-15,is,38,30
2021-04-15,nb-NO,46,105
2021-04-15,cs,50,546
2021-04-15,el,37,114
2021-04-15,hu,50,287
2021-04-15,ka,35,11
2021-04-15,es-AR,71,336
2021-04-15,ro,31,64
2021-04-15,mk,25,8
2021-04-15,lt,31,30
2021-04-15,ms,33,7
2021-04-16,ar,102,713
2021-04-16,de,2833,82450
2021-04-16,en-US,67015,740945
2021-04-16,es-ES,2607,23307
2021-04-16,fa,62,366
2021-04-16,fr,1345,23252
2021-04-16,it,646,11779
2021-04-16,ko,95,902
2021-04-16,nl,79,1142
2021-04-16,pl,133,2884
2021-04-16,pt-PT,0,15
2021-04-16,ru,6578,177195
2021-04-16,tr,155,3939
2021-04-16,vi,58,60
2021-04-16,zh-CN,1317,4307
2021-04-16,??,40,713
2021-04-16,ja,131,4030
2021-04-16,my,20,2
2021-04-16,pt-BR,1171,7370
2021-04-16,th,56,10
2021-04-16,da,62,157
2021-04-16,he,47,52
2021-04-16,sv-SE,74,325
2021-04-16,zh-TW,820,26241
2021-04-16,ca,71,357
2021-04-16,ga-IE,43,1
2021-04-16,id,52,89
2021-04-16,is,48,37
2021-04-16,nb-NO,48,98
2021-04-16,cs,69,508
2021-04-16,el,59,88
2021-04-16,hu,56,278
2021-04-16,ka,47,8
2021-04-16,es-AR,101,337
2021-04-16,ro,55,49
2021-04-16,mk,54,6
2021-04-16,lt,57,21
2021-04-16,ms,51,7
2021-04-17,ar,131,782
2021-04-17,de,3062,80284
2021-04-17,en-US,64410,721145
2021-04-17,es-ES,2383,21789
2021-04-17,fa,72,450
2021-04-17,fr,1834,23395
2021-04-17,it,627,11351
2021-04-17,ko,79,910
2021-04-17,nl,105,991
2021-04-17,pl,160,2711
2021-04-17,pt-PT,0,16
2021-04-17,ru,6390,172161
2021-04-17,tr,184,4229
2021-04-17,vi,63,60
2021-04-17,zh-CN,1391,4268
2021-04-17,??,11,735
2021-04-17,ja,128,4295
2021-04-17,my,17,0
2021-04-17,pt-BR,1156,6963
2021-04-17,th,56,13
2021-04-17,da,63,157
2021-04-17,he,68,50
2021-04-17,sv-SE,79,314
2021-04-17,zh-TW,787,25326
2021-04-17,ca,83,355
2021-04-17,ga-IE,56,4
2021-04-17,id,70,96
2021-04-17,is,53,32
2021-04-17,nb-NO,66,89
2021-04-17,cs,74,483
2021-04-17,el,58,100
2021-04-17,hu,70,298
2021-04-17,ka,60,5
2021-04-17,es-AR,92,332
2021-04-17,ro,63,49
2021-04-17,mk,48,16
2021-04-17,lt,57,18
2021-04-17,ms,47,6
2021-04-18,ar,145,797
2021-04-18,de,3185,84351
2021-04-18,en-US,63266,730983
2021-04-18,es-ES,3093,22734
2021-04-18,fa,98,455
2021-04-18,fr,2507,24193
2021-04-18,it,651,11923
2021-04-18,ko,161,886
2021-04-18,nl,127,1072
2021-04-18,pl,188,2950
2021-04-18,pt-PT,0,20
2021-04-18,ru,6144,174781
2021-04-18,tr,222,4168
2021-04-18,vi,95,51
2021-04-18,zh-CN,1464,4217
2021-04-18,??,51,872
2021-04-18,ja,164,4100
2021-04-18,my,32,0
2021-04-18,pt-BR,1186,6814
2021-04-18,th,87,7
2021-04-18,da,93,157
2021-04-18,he,81,66
2021-04-18,sv-SE,106,341
2021-04-18,zh-TW,748,26070
2021-04-18,ca,120,344
2021-04-18,ga-IE,94,2
2021-04-18,id,90,105
2021-04-18,is,84,34
2021-04-18,nb-NO,88,84
2021-04-18,cs,116,525
2021-04-18,el,97,100
2021-04-18,hu,85,307
2021-04-18,ka,87,4
2021-04-18,es-AR,101,361
2021-04-18,ro,92,56
2021-04-18,mk,91,4
2021-04-18,lt,89,12
2021-04-18,ms,90,5
2021-04-19,ar,110,816
2021-04-19,de,2776,83846
2021-04-19,en-US,59803,757386
2021-04-19,es-ES,2527,23554
2021-04-19,fa,60,446
2021-04-19,fr,1718,24322
2021-04-19,it,642,11492
2021-04-19,ko,85,1443
2021-04-19,nl,82,1175
2021-04-19,pl,156,2978
2021-04-19,pt-PT,0,6
2021-04-19,ru,6232,178416
2021-04-19,tr,180,3908
2021-04-19,vi,55,66
2021-04-19,zh-CN,1445,4591
2021-04-19,??,7,788
2021-04-19,ja,142,3975
2021-04-19,my,15,0
2021-04-19,pt-BR,1262,7419
2021-04-19,th,58,11
2021-04-19,da,70,160
2021-04-19,he,55,52
2021-04-19,sv-SE,72,381
2021-04-19,zh-TW,743,27602
2021-04-19,ca,81,378
2021-04-19,ga-IE,52,1
2021-04-19,id,61,103
2021-04-19,is,50,36
2021-04-19,nb-NO,61,82
2021-04-19,cs,73,554
2021-04-19,el,64,98
2021-04-19,hu,62,312
2021-04-19,ka,51,9
2021-04-19,es-AR,80,369
2021-04-19,ro,62,67
2021-04-19,mk,48,10
2021-04-19,lt,52,12
2021-04-19,ms,47,7
2021-04-20,ar,153,984
2021-04-20,de,2919,82532
2021-04-20,en-US,63073,754543
2021-04-20,es-ES,2834,23620
2021-04-20,fa,75,396
2021-04-20,fr,1770,24428
2021-04-20,it,742,11307
2021-04-20,ko,137,1456
2021-04-20,nl,123,1126
2021-04-20,pl,239,2948
2021-04-20,pt-PT,0,20
2021-04-20,ru,7105,179707
2021-04-20,tr,217,3874
2021-04-20,vi,91,60
2021-04-20,zh-CN,1633,4748
2021-04-20,??,51,984
2021-04-20,ja,197,4027
2021-04-20,my,30,0
2021-04-20,pt-BR,1351,7537
2021-04-20,th,64,6
2021-04-20,da,88,155
2021-04-20,he,74,56
2021-04-20,sv-SE,84,394
2021-04-20,zh-TW,1415,27190
2021-04-20,ca,98,385
2021-04-20,ga-IE,65,1
2021-04-20,id,76,105
2021-04-20,is,72,42
2021-04-20,nb-NO,65,96
2021-04-20,cs,105,551
2021-04-20,el,89,109
2021-04-20,hu,84,289
2021-04-20,ka,80,7
2021-04-20,es-AR,127,369
2021-04-20,ro,74,71
2021-04-20,mk,78,10
2021-04-20,lt,81,19
2021-04-20,ms,70,12
2021-04-21,ar,383,765
2021-04-21,de,4537,81243
2021-04-21,en-US,69148,703381
2021-04-21,es-ES,3423,24034
2021-04-21,fa,250,422
2021-04-21,fr,2213,23547
2021-04-21,it,996,11584
2021-04-21,ko,312,937
2021-04-21,nl,432,1136
2021-04-21,pl,379,2861
2021-04-21,pt-PT,0,17
2021-04-21,ru,7355,165552
2021-04-21,tr,419,3954
2021-04-21,vi,253,48
2021-04-21,zh-CN,1847,4294
2021-04-21,??,77,951
2021-04-21,ja,461,3863
2021-04-21,my,213,0
2021-04-21,pt-BR,1554,7060
2021-04-21,th,213,1
2021-04-21,da,233,152
2021-04-21,he,240,78
2021-04-21,sv-SE,286,345
2021-04-21,zh-TW,2816,27173
2021-04-21,ca,293,395
2021-04-21,ga-IE,219,14
2021-04-21,id,238,113
2021-04-21,is,246,22
2021-04-21,nb-NO,234,81
2021-04-21,cs,297,575
2021-04-21,el,259,104
2021-04-21,hu,272,259
2021-04-21,ka,242,11
2021-04-21,es-AR,320,395
2021-04-21,ro,231,70
2021-04-21,mk,229,6
2021-04-21,lt,234,17
2021-04-21,ms,212,8
2021-04-22,ar,205,794
2021-04-22,de,3879,79180
2021-04-22,en-US,64308,668869
2021-04-22,es-ES,2881,23039
2021-04-22,fa,75,378
2021-04-22,fr,1695,21636
2021-04-22,it,769,11051
2021-04-22,ko,131,861
2021-04-22,nl,153,1066
2021-04-22,pl,202,2715
2021-04-22,pt-PT,0,20
2021-04-22,ru,6879,157871
2021-04-22,tr,204,3891
2021-04-22,vi,82,46
2021-04-22,zh-CN,1707,4198
2021-04-22,??,40,784
2021-04-22,ja,212,3554
2021-04-22,my,76,3
2021-04-22,pt-BR,1365,7128
2021-04-22,th,68,11
2021-04-22,da,95,157
2021-04-22,he,77,58
2021-04-22,sv-SE,118,356
2021-04-22,zh-TW,1896,26421
2021-04-22,ca,108,408
2021-04-22,ga-IE,76,1
2021-04-22,id,80,105
2021-04-22,is,88,33
2021-04-22,nb-NO,76,66
2021-04-22,cs,123,505
2021-04-22,el,88,85
2021-04-22,hu,90,256
2021-04-22,ka,92,6
2021-04-22,es-AR,139,351
2021-04-22,ro,83,68
2021-04-22,mk,66,4
2021-04-22,lt,72,9
2021-04-22,ms,70,6
2021-04-23,ar,160,862
2021-04-23,de,3122,77587
2021-04-23,en-US,61718,680063
2021-04-23,es-ES,2654,22416
2021-04-23,fa,58,305
2021-04-23,fr,1504,21543
2021-04-23,it,635,10969
2021-04-23,ko,105,1162
2021-04-23,nl,101,1012
2021-04-23,pl,155,2724
2021-04-23,pt-PT,0,2
2021-04-23,ru,6900,165054
2021-04-23,tr,203,4096
2021-04-23,vi,52,59
2021-04-23,zh-CN,1575,4192
2021-04-23,??,11,686
2021-04-23,ja,156,3678
2021-04-23,my,91,2
2021-04-23,pt-BR,1235,6982
2021-04-23,th,51,12
2021-04-23,da,54,136
2021-04-23,he,52,57
2021-04-23,sv-SE,85,333
2021-04-23,zh-TW,1387,25638
2021-04-23,ca,87,356
2021-04-23,ga-IE,49,3
2021-04-23,id,51,100
2021-04-23,is,53,31
2021-04-23,nb-NO,52,59
2021-04-23,cs,69,453
2021-04-23,el,62,91
2021-04-23,hu,43,312
2021-04-23,ka,50,6
2021-04-23,es-AR,86,314
2021-04-23,ro,57,79
2021-04-23,mk,43,8
2021-04-23,lt,47,18
2021-04-23,ms,51,8
2021-04-24,ar,154,871
2021-04-24,de,2887,74440
2021-04-24,en-US,61858,672864
2021-04-24,es-ES,3196,22106
2021-04-24,fa,69,393
2021-04-24,fr,1487,20926
2021-04-24,it,583,10221
2021-04-24,ko,104,952
2021-04-24,nl,88,1008
2021-04-24,pl,208,2637
2021-04-24,pt-PT,0,18
2021-04-24,ru,6825,165961
2021-04-24,tr,193,4191
2021-04-24,vi,61,65
2021-04-24,zh-CN,1622,4294
2021-04-24,??,5,722
2021-04-24,ja,196,4008
2021-04-24,my,56,2
2021-04-24,pt-BR,1075,6453
2021-04-24,th,63,5
2021-04-24,da,89,148
2021-04-24,he,64,52
2021-04-24,sv-SE,92,330
2021-04-24,zh-TW,1287,25431
2021-04-24,ca,94,291
2021-04-24,ga-IE,59,4
2021-04-24,id,84,110
2021-04-24,is,64,47
2021-04-24,nb-NO,70,75
2021-04-24,cs,79,443
2021-04-24,el,68,89
2021-04-24,hu,77,285
2021-04-24,ka,55,4
2021-04-24,es-AR,109,357
2021-04-24,ro,60,48
2021-04-24,mk,55,4
2021-04-24,lt,59,13
2021-04-24,ms,51,8
2021-04-25,ar,154,869
2021-04-25,de,2885,78769
2021-04-25,en-US,63626,686995
2021-04-25,es-ES,2558,22279
2021-04-25,fa,55,414
2021-04-25,fr,1523,22451
2021-04-25,it,541,10322
2021-04-25,ko,84,884
2021-04-25,nl,96,1080
2021-04-25,pl,150,2816
2021-04-25,pt-PT,0,13
2021-04-25,ru,7590,167716
2021-04-25,tr,207,4257
2021-04-25,vi,55,59
2021-04-25,zh-CN,1468,4416
2021-04-25,??,47,872
2021-04-25,ja,166,3996
2021-04-25,my,29,1
2021-04-25,pt-BR,1232,6615
2021-04-25,th,60,5
2021-04-25,da,70,158
2021-04-25,he,53,63
2021-04-25,sv-SE,85,357
2021-04-25,zh-TW,1103,26719
2021-04-25,ca,80,373
2021-04-25,ga-IE,46,4
2021-04-25,id,61,106
2021-04-25,is,56,37
2021-04-25,nb-NO,55,96
2021-04-25,cs,81,489
2021-04-25,el,72,90
2021-04-25,hu,51,279
2021-04-25,ka,53,6
2021-04-25,es-AR,100,320
2021-04-25,ro,54,46
2021-04-25,mk,44,5
2021-04-25,lt,45,11
2021-04-25,ms,49,8
2021-04-26,ar,118,862
2021-04-26,de,2926,80516
2021-04-26,en-US,59822,717823
2021-04-26,es-ES,2590,22822
2021-04-26,fa,40,438
2021-04-26,fr,1430,23486
2021-04-26,it,608,11324
2021-04-26,ko,65,1414
2021-04-26,nl,67,1071
2021-04-26,pl,163,2913
2021-04-26,pt-PT,0,18
2021-04-26,ru,6140,165680
2021-04-26,tr,163,3924
2021-04-26,vi,30,60
2021-04-26,zh-CN,1392,4442
2021-04-26,??,8,772
2021-04-26,ja,88,3677
2021-04-26,my,21,0
2021-04-26,pt-BR,1320,7262
2021-04-26,th,21,8
2021-04-26,da,38,152
2021-04-26,he,25,58
2021-04-26,sv-SE,34,320
2021-04-26,zh-TW,989,26011
2021-04-26,ca,57,369
2021-04-26,ga-IE,23,10
2021-04-26,id,31,125
2021-04-26,is,25,32
2021-04-26,nb-NO,26,67
2021-04-26,cs,45,572
2021-04-26,el,41,99
2021-04-26,hu,28,268
2021-04-26,ka,21,9
2021-04-26,es-AR,73,346
2021-04-26,ro,18,44
2021-04-26,mk,22,4
2021-04-26,lt,22,14
2021-04-26,ms,32,5
2021-04-27,ar,188,847
2021-04-27,de,2907,79310
2021-04-27,en-US,59647,718228
2021-04-27,es-ES,3130,24734
2021-04-27,fa,123,459
2021-04-27,fr,1547,23399
2021-04-27,it,680,11232
2021-04-27,ko,172,1119
2021-04-27,nl,141,1066
2021-04-27,pl,240,2758
2021-04-27,pt-PT,0,20
2021-04-27,ru,6417,166285
2021-04-27,tr,235,3891
2021-04-27,vi,126,54
2021-04-27,zh-CN,1386,4421
2021-04-27,??,107,945
2021-04-27,ja,198,3764
2021-04-27,my,84,2
2021-04-27,pt-BR,1379,7582
2021-04-27,th,111,13
2021-04-27,da,123,133
2021-04-27,he,109,59
2021-04-27,sv-SE,127,325
2021-04-27,zh-TW,812,25998
2021-04-27,ca,144,383
2021-04-27,ga-IE,110,4
2021-04-27,id,116,119
2021-04-27,is,114,24
2021-04-27,nb-NO,113,81
2021-04-27,cs,133,476
2021-04-27,el,118,108
2021-04-27,hu,123,266
2021-04-27,ka,105,11
2021-04-27,es-AR,137,364
2021-04-27,ro,117,44
2021-04-27,mk,113,7
2021-04-27,lt,110,17
2021-04-27,ms,105,7
2021-04-28,ar,135,802
2021-04-28,de,2669,78161
2021-04-28,en-US,56891,717620
2021-04-28,es-ES,2716,23860
2021-04-28,fa,51,485
2021-04-28,fr,1438,24127
2021-04-28,it,639,11071
2021-04-28,ko,94,925
2021-04-28,nl,90,1074
2021-04-28,pl,119,2676
2021-04-28,pt-PT,0,15
2021-04-28,ru,6159,165244
2021-04-28,tr,155,3883
2021-04-28,vi,63,52
2021-04-28,zh-CN,1287,4361
2021-04-28,??,14,866
2021-04-28,ja,152,3934
2021-04-28,my,34,2
2021-04-28,en-us,0,1
2021-04-28,pt-BR,1190,7056
2021-04-28,th,54,9
2021-04-28,da,62,165
2021-04-28,he,40,57
2021-04-28,sv-SE,64,324
2021-04-28,zh-TW,733,25836
2021-04-28,ca,75,397
2021-04-28,ga-IE,44,7
2021-04-28,id,63,118
2021-04-28,is,47,32
2021-04-28,nb-NO,55,65
2021-04-28,cs,53,471
2021-04-28,el,49,84
2021-04-28,hu,53,292
2021-04-28,ka,49,6
2021-04-28,es-AR,78,346
2021-04-28,ro,52,48
2021-04-28,mk,39,8
2021-04-28,lt,38,16
2021-04-28,ms,41,7
2021-04-29,ar,139,868
2021-04-29,de,2899,81440
2021-04-29,en-US,57757,720924
2021-04-29,es-ES,2474,23415
2021-04-29,fa,63,457
2021-04-29,fr,1493,24160
2021-04-29,it,640,11190
2021-04-29,ko,109,968
2021-04-29,nl,86,1112
2021-04-29,pl,159,2773
2021-04-29,pt-PT,0,16
2021-04-29,ru,6231,165520
2021-04-29,tr,172,3943
2021-04-29,vi,61,51
2021-04-29,zh-CN,1343,4211
2021-04-29,??,53,710
2021-04-29,ja,151,4082
2021-04-29,my,41,0
2021-04-29,pt-BR,1166,7251
2021-04-29,th,56,10
2021-04-29,da,75,145
2021-04-29,he,56,61
2021-04-29,sv-SE,85,324
2021-04-29,zh-TW,876,25399
2021-04-29,ca,79,382
2021-04-29,ga-IE,50,0
2021-04-29,id,65,116
2021-04-29,is,51,22
2021-04-29,nb-NO,62,69
2021-04-29,cs,61,477
2021-04-29,el,68,99
2021-04-29,hu,59,330
2021-04-29,ka,66,7
2021-04-29,es-AR,95,341
2021-04-29,ro,61,45
2021-04-29,mk,58,9
2021-04-29,lt,67,13
2021-04-29,ms,54,7
2021-04-30,ar,125,869
2021-04-30,de,2940,80866
2021-04-30,en-US,57480,714933
2021-04-30,es-ES,2388,22416
2021-04-30,fa,42,350
2021-04-30,fr,1535,24050
2021-04-30,it,534,10666
2021-04-30,ko,63,900
