#
# The Tor Project
#
# URL: https://metrics.torproject.org/webstats-tb-locale.csv?start=2021-12-27&end=2022-05-28
#
date,locale,initial_downloads,update_pings
2022-03-27,ca,107,324
2022-03-27,ga-IE,55,2
2022-03-27,id,65,58
2022-03-27,is,72,38
2022-03-27,nb-NO,60,79
2022-03-27,cs,93,827
2022-03-27,el,71,101
2022-03-27,hu,107,508
2022-03-27,ka,59,6
2022-03-27,es-AR,184,494
2022-03-27,ro,68,55
2022-03-27,mk,59,15
2022-03-27,lt,67,42
2022-03-27,ms,57,1
2022-03-28,ar,70,711
2022-03-28,de,3376,84632
2022-03-28,en-US,55014,736121
2022-03-28,es-ES,2536,21401
2022-03-28,fa,36,159
2022-03-28,fr,1496,22198
2022-03-28,it,593,10051
2022-03-28,ko,80,850
2022-03-28,nl,65,836
2022-03-28,pl,141,2467
2022-03-28,ru,4946,154199
2022-03-28,tr,191,3135
2022-03-28,vi,34,48
2022-03-28,zh-CN,1287,5492
2022-03-28,??,9,602
2022-03-28,ja,122,3949
2022-03-28,my,27,0
2022-03-28,pt-BR,1195,6003
2022-03-28,th,22,9
2022-03-28,da,38,139
2022-03-28,he,27,52
2022-03-28,sv-SE,56,270
2022-03-28,zh-TW,1127,24358
2022-03-28,ca,71,348
2022-03-28,ga-IE,33,7
2022-03-28,id,31,88
2022-03-28,is,35,38
2022-03-28,nb-NO,38,77
2022-03-28,cs,52,840
2022-03-28,el,53,89
2022-03-28,hu,92,560
2022-03-28,ka,27,6
2022-03-28,es-AR,126,538
2022-03-28,ro,42,56
2022-03-28,mk,28,6
2022-03-28,lt,24,19
2022-03-28,ms,27,2
2022-03-29,ar,86,735
2022-03-29,de,3135,84314
2022-03-29,en-US,53724,720845
2022-03-29,es-ES,2619,21801
2022-03-29,fa,35,167
2022-03-29,fr,1577,22268
2022-03-29,it,546,9904
2022-03-29,ko,86,861
2022-03-29,nl,76,901
2022-03-29,pl,160,2547
2022-03-29,ru,4401,152848
2022-03-29,tr,203,3243
2022-03-29,vi,38,49
2022-03-29,zh-CN,1393,5672
2022-03-29,??,7,608
2022-03-29,ja,105,3689
2022-03-29,my,32,0
2022-03-29,pt-BR,1210,6016
2022-03-29,th,35,13
2022-03-29,da,45,119
2022-03-29,he,31,49
2022-03-29,sv-SE,65,275
2022-03-29,zh-TW,956,24656
2022-03-29,ca,57,341
2022-03-29,ga-IE,30,0
2022-03-29,id,47,74
2022-03-29,is,37,38
2022-03-29,nb-NO,36,88
2022-03-29,cs,65,789
2022-03-29,el,37,114
2022-03-29,hu,94,523
2022-03-29,ka,39,14
2022-03-29,es-AR,137,530
2022-03-29,ro,48,62
2022-03-29,mk,32,10
2022-03-29,lt,29,29
2022-03-29,ms,31,2
2022-03-30,ar,113,679
2022-03-30,de,3190,84698
2022-03-30,en-US,51851,717623
2022-03-30,es-ES,2632,22284
2022-03-30,fa,65,156
2022-03-30,fr,1753,22869
2022-03-30,it,660,10251
2022-03-30,ko,103,868
2022-03-30,nl,118,890
2022-03-30,pl,162,2459
2022-03-30,ru,4639,152966
2022-03-30,tr,282,3268
2022-03-30,vi,68,55
2022-03-30,zh-CN,1348,5761
2022-03-30,??,6,585
2022-03-30,ja,159,3936
2022-03-30,my,68,0
2022-03-30,pt-BR,1159,6082
2022-03-30,th,68,6
2022-03-30,da,76,116
2022-03-30,he,69,55
2022-03-30,sv-SE,97,282
2022-03-30,zh-TW,1043,25238
2022-03-30,ca,104,369
2022-03-30,ga-IE,54,2
2022-03-30,id,69,69
2022-03-30,is,74,32
2022-03-30,nb-NO,67,86
2022-03-30,cs,109,835
2022-03-30,el,79,154
2022-03-30,hu,223,577
2022-03-30,ka,67,8
2022-03-30,es-AR,183,515
2022-03-30,ro,63,61
2022-03-30,mk,61,5
2022-03-30,lt,61,30
2022-03-30,ms,61,1
2022-03-31,ar,97,705
2022-03-31,de,3272,86428
2022-03-31,en-US,50964,714526
2022-03-31,es-ES,2363,21590
2022-03-31,fa,39,162
2022-03-31,fr,1622,22608
2022-03-31,it,594,9987
2022-03-31,ko,97,847
2022-03-31,nl,80,899
2022-03-31,pl,155,2490
2022-03-31,ru,4361,151176
2022-03-31,tr,214,3192
2022-03-31,vi,33,54
2022-03-31,zh-CN,1281,5699
2022-03-31,??,7,609
2022-03-31,ja,108,3677
2022-03-31,my,37,0
2022-03-31,pt-BR,1195,6315
2022-03-31,th,27,12
2022-03-31,da,46,141
2022-03-31,he,29,52
2022-03-31,sv-SE,51,260
2022-03-31,zh-TW,968,24927
2022-03-31,ca,57,349
2022-03-31,ga-IE,31,0
2022-03-31,id,42,54
2022-03-31,is,43,33
2022-03-31,nb-NO,33,78
2022-03-31,cs,88,782
2022-03-31,el,50,108
2022-03-31,hu,108,593
2022-03-31,ka,35,5
2022-03-31,es-AR,142,526
2022-03-31,ro,32,46
2022-03-31,mk,35,10
2022-03-31,lt,30,23
2022-03-31,ms,30,1
2022-04-01,ar,102,612
2022-04-01,de,3515,87505
2022-04-01,en-US,49666,708542
2022-04-01,es-ES,2085,21061
2022-04-01,fa,69,139
2022-04-01,fr,1526,22257
2022-04-01,it,591,9900
2022-04-01,ko,98,841
2022-04-01,nl,91,923
2022-04-01,pl,177,2368
2022-04-01,ru,4127,152448
2022-04-01,tr,190,3032
2022-04-01,vi,55,46
2022-04-01,zh-CN,1232,5670
2022-04-01,??,9,759
2022-04-01,ja,133,3821
2022-04-01,my,56,1
2022-04-01,pt-BR,1092,6012
2022-04-01,th,51,9
2022-04-01,da,71,129
2022-04-01,he,53,27
2022-04-01,sv-SE,76,267
2022-04-01,zh-TW,1009,24890
2022-04-01,ca,90,389
2022-04-01,ga-IE,53,1
2022-04-01,id,59,50
2022-04-01,is,63,31
2022-04-01,nb-NO,59,81
2022-04-01,cs,82,779
2022-04-01,el,68,113
2022-04-01,hu,122,601
2022-04-01,ka,57,8
2022-04-01,es-AR,156,498
2022-04-01,ro,62,59
2022-04-01,mk,52,3
2022-04-01,lt,51,39
2022-04-01,ms,47,4
2022-04-02,ar,74,468
2022-04-02,de,3556,84309
2022-04-02,en-US,50383,687271
2022-04-02,es-ES,2200,20641
2022-04-02,fa,59,117
2022-04-02,fr,1589,21350
2022-04-02,it,629,9820
2022-04-02,ko,116,843
2022-04-02,nl,81,892
2022-04-02,pl,192,2444
2022-04-02,ru,4274,150198
2022-04-02,tr,217,2877
2022-04-02,vi,52,46
2022-04-02,zh-CN,1410,5774
2022-04-02,??,15,725
2022-04-02,ja,116,3794
2022-04-02,my,42,0
2022-04-02,pt-BR,1146,5608
2022-04-02,th,43,13
2022-04-02,da,55,131
2022-04-02,he,49,44
2022-04-02,sv-SE,54,280
2022-04-02,zh-TW,1023,24975
2022-04-02,ca,69,319
2022-04-02,ga-IE,54,1
2022-04-02,id,55,49
2022-04-02,is,47,31
2022-04-02,nb-NO,61,82
2022-04-02,cs,89,762
2022-04-02,el,57,118
2022-04-02,hu,143,545
2022-04-02,ka,65,5
2022-04-02,es-AR,137,506
2022-04-02,ro,48,46
2022-04-02,mk,40,3
2022-04-02,lt,46,24
2022-04-02,ms,43,4
2022-04-03,ar,90,486
2022-04-03,de,3451,85879
2022-04-03,en-US,56149,695846
2022-04-03,es-ES,2271,21743
2022-04-03,fa,53,149
2022-04-03,fr,1580,21679
2022-04-03,it,612,10067
2022-04-03,ko,115,758
2022-04-03,nl,85,900
2022-04-03,pl,230,2449
2022-04-03,ru,4287,150575
2022-04-03,tr,214,2887
2022-04-03,vi,59,52
2022-04-03,zh-CN,1222,5434
2022-04-03,??,33,668
2022-04-03,ja,158,3702
2022-04-03,my,57,0
2022-04-03,pt-BR,1138,5641
2022-04-03,th,49,9
2022-04-03,da,69,131
2022-04-03,he,47,83
2022-04-03,sv-SE,68,280
2022-04-03,zh-TW,1007,24266
2022-04-03,ca,106,406
2022-04-03,ga-IE,48,2
2022-04-03,id,62,45
2022-04-03,is,62,37
2022-04-03,nb-NO,59,87
2022-04-03,cs,91,808
2022-04-03,el,64,96
2022-04-03,hu,132,540
2022-04-03,ka,72,2
2022-04-03,es-AR,175,522
2022-04-03,ro,56,66
2022-04-03,mk,55,1
2022-04-03,lt,51,33
2022-04-03,ms,58,0
2022-04-04,ar,67,559
2022-04-04,de,3358,86100
2022-04-04,en-US,51065,709877
2022-04-04,es-ES,2360,21405
2022-04-04,fa,44,170
2022-04-04,fr,1441,21973
2022-04-04,it,633,10104
2022-04-04,ko,82,839
2022-04-04,nl,54,914
2022-04-04,pl,193,2529
2022-04-04,ru,4110,150941
2022-04-04,tr,164,2727
2022-04-04,vi,32,46
2022-04-04,zh-CN,1268,5640
2022-04-04,??,18,1198
2022-04-04,ja,99,3601
2022-04-04,my,32,0
2022-04-04,pt-BR,1187,6151
2022-04-04,th,34,7
2022-04-04,da,57,146
2022-04-04,he,30,55
2022-04-04,sv-SE,52,278
2022-04-04,zh-TW,942,24317
2022-04-04,ca,80,378
2022-04-04,ga-IE,33,0
2022-04-04,id,39,47
2022-04-04,is,48,31
2022-04-04,nb-NO,31,84
2022-04-04,cs,89,801
2022-04-04,el,58,103
2022-04-04,hu,100,508
2022-04-04,ka,42,10
2022-04-04,es-AR,158,499
2022-04-04,ro,42,63
2022-04-04,mk,28,3
2022-04-04,lt,37,33
2022-04-04,ms,30,4
2022-04-05,ar,62,551
2022-04-05,de,3435,86650
2022-04-05,en-US,53750,725348
2022-04-05,es-ES,2664,23318
2022-04-05,fa,38,176
2022-04-05,fr,1539,21786
2022-04-05,it,543,9488
2022-04-05,ko,75,850
2022-04-05,nl,58,848
2022-04-05,pl,162,2476
2022-04-05,ru,6245,176999
2022-04-05,tr,194,2862
2022-04-05,vi,33,64
2022-04-05,zh-CN,1242,5627
2022-04-05,??,17,600
2022-04-05,ja,108,3594
2022-04-05,my,31,0
2022-04-05,pt-BR,1121,6094
2022-04-05,th,33,10
2022-04-05,da,42,140
2022-04-05,he,32,65
2022-04-05,sv-SE,66,298
2022-04-05,zh-TW,863,24209
2022-04-05,ca,76,372
2022-04-05,ga-IE,33,1
2022-04-05,id,44,58
2022-04-05,is,54,33
2022-04-05,nb-NO,42,93
2022-04-05,cs,72,886
2022-04-05,el,45,103
2022-04-05,hu,92,524
2022-04-05,ka,46,9
2022-04-05,es-AR,135,561
2022-04-05,ro,40,43
2022-04-05,mk,38,2
2022-04-05,lt,34,24
2022-04-05,ms,33,3
2022-04-06,ar,79,573
2022-04-06,de,3963,86483
2022-04-06,en-US,50865,703547
2022-04-06,es-ES,2733,23360
2022-04-06,fa,68,176
2022-04-06,fr,1481,21769
2022-04-06,it,554,9744
2022-04-06,ko,92,906
2022-04-06,nl,95,919
2022-04-06,pl,157,2470
2022-04-06,ru,4541,148359
2022-04-06,tr,184,2779
2022-04-06,vi,46,66
2022-04-06,zh-CN,1418,6034
2022-04-06,??,21,1155
2022-04-06,ja,190,3887
2022-04-06,my,57,0
2022-04-06,pt-BR,1082,6015
2022-04-06,th,38,11
2022-04-06,da,72,147
2022-04-06,he,45,43
2022-04-06,sv-SE,69,310
2022-04-06,zh-TW,1244,25268
2022-04-06,ca,109,373
2022-04-06,ga-IE,70,2
2022-04-06,id,78,61
2022-04-06,is,68,31
2022-04-06,nb-NO,58,84
2022-04-06,cs,81,843
2022-04-06,el,55,115
2022-04-06,hu,130,560
2022-04-06,ka,61,6
2022-04-06,es-AR,182,456
2022-04-06,ro,72,63
2022-04-06,mk,63,1
2022-04-06,lt,63,22
2022-04-06,ms,44,2
2022-04-07,ar,128,606
2022-04-07,de,3961,87445
2022-04-07,en-US,52791,698797
2022-04-07,es-ES,2743,22465
2022-04-07,fa,111,161
2022-04-07,fr,1557,22416
2022-04-07,it,645,9528
2022-04-07,ko,157,836
2022-04-07,nl,136,902
2022-04-07,pl,242,2458
2022-04-07,ru,4339,142320
2022-04-07,tr,250,2931
2022-04-07,vi,96,59
2022-04-07,zh-CN,1470,6368
2022-04-07,??,49,677
2022-04-07,ja,194,3969
2022-04-07,my,95,0
2022-04-07,pt-BR,1213,5974
2022-04-07,th,88,11
2022-04-07,da,120,139
2022-04-07,he,85,55
2022-04-07,sv-SE,115,289
2022-04-07,zh-TW,1237,25070
2022-04-07,ca,120,403
2022-04-07,ga-IE,106,12
2022-04-07,id,108,54
2022-04-07,is,99,26
2022-04-07,nb-NO,99,85
2022-04-07,cs,121,826
2022-04-07,el,106,112
2022-04-07,hu,185,581
2022-04-07,ka,100,8
2022-04-07,es-AR,182,519
2022-04-07,ro,96,68
2022-04-07,mk,99,5
2022-04-07,lt,94,17
2022-04-07,ms,91,3
2022-04-08,ar,159,583
2022-04-08,de,5297,88687
2022-04-08,en-US,59366,696491
2022-04-08,es-ES,2634,21469
2022-04-08,fa,114,147
2022-04-08,fr,1947,22746
2022-04-08,it,737,9531
2022-04-08,ko,260,864
2022-04-08,nl,199,970
2022-04-08,pl,322,2566
2022-04-08,ru,4824,141946
2022-04-08,tr,277,2903
2022-04-08,vi,121,64
2022-04-08,zh-CN,1564,6136
2022-04-08,??,33,839
2022-04-08,ja,370,4198
2022-04-08,my,120,0
2022-04-08,pt-BR,1308,5980
2022-04-08,th,120,6
2022-04-08,da,151,141
2022-04-08,he,139,34
2022-04-08,sv-SE,136,304
2022-04-08,zh-TW,2161,24720
2022-04-08,ca,174,379
2022-04-08,ga-IE,108,3
2022-04-08,id,121,67
2022-04-08,is,127,16
2022-04-08,nb-NO,128,92
2022-04-08,cs,176,832
2022-04-08,el,113,104
2022-04-08,hu,298,580
2022-04-08,ka,125,8
2022-04-08,es-AR,213,600
2022-04-08,ro,144,63
2022-04-08,mk,129,3
2022-04-08,lt,141,33
2022-04-08,ms,107,3
2022-04-09,ar,147,608
2022-04-09,de,5036,84440
2022-04-09,en-US,62914,683948
2022-04-09,es-ES,2503,21352
2022-04-09,fa,128,159
2022-04-09,fr,1754,21643
2022-04-09,it,780,9775
2022-04-09,ko,181,832
2022-04-09,nl,242,978
2022-04-09,pl,299,2508
2022-04-09,ru,4743,138485
2022-04-09,tr,306,3103
2022-04-09,vi,125,67
2022-04-09,zh-CN,1657,5723
2022-04-09,??,68,802
2022-04-09,ja,292,4207
2022-04-09,my,115,0
2022-04-09,pt-BR,1247,5787
2022-04-09,th,111,13
2022-04-09,da,144,143
2022-04-09,he,121,36
2022-04-09,sv-SE,128,276
2022-04-09,zh-TW,2959,24989
2022-04-09,ca,131,350
2022-04-09,ga-IE,102,1
2022-04-09,id,127,55
2022-04-09,is,103,32
2022-04-09,nb-NO,127,91
2022-04-09,cs,171,785
2022-04-09,el,149,101
2022-04-09,hu,294,552
2022-04-09,ka,107,6
2022-04-09,es-AR,225,553
2022-04-09,ro,128,48
2022-04-09,mk,114,5
2022-04-09,lt,116,40
2022-04-09,ms,113,6
2022-04-10,ar,108,607
2022-04-10,de,4284,85572
2022-04-10,en-US,56782,687102
2022-04-10,es-ES,2525,21840
2022-04-10,fa,64,169
2022-04-10,fr,1605,21202
2022-04-10,it,619,9468
2022-04-10,ko,108,838
2022-04-10,nl,110,871
2022-04-10,pl,242,2530
2022-04-10,ru,4764,139498
2022-04-10,tr,240,3163
2022-04-10,vi,56,58
2022-04-10,zh-CN,1388,5785
2022-04-10,??,48,676
2022-04-10,ja,211,3936
2022-04-10,my,51,1
2022-04-10,pt-BR,1127,5416
2022-04-10,th,50,10
2022-04-10,da,78,119
2022-04-10,he,52,63
2022-04-10,sv-SE,72,283
2022-04-10,zh-TW,2386,25618
2022-04-10,ca,79,405
2022-04-10,ga-IE,55,3
2022-04-10,id,51,52
2022-04-10,is,60,32
2022-04-10,nb-NO,62,88
2022-04-10,cs,95,744
2022-04-10,el,74,109
2022-04-10,hu,230,545
2022-04-10,ka,71,8
2022-04-10,es-AR,157,497
2022-04-10,ro,54,54
2022-04-10,mk,48,3
2022-04-10,lt,61,31
2022-04-10,ms,46,5
2022-04-11,ar,102,576
2022-04-11,de,3548,81296
2022-04-11,en-US,54445,712584
2022-04-11,es-ES,2719,21401
2022-04-11,fa,51,163
2022-04-11,fr,1428,21337
2022-04-11,it,673,9539
2022-04-11,ko,108,858
2022-04-11,nl,100,851
2022-04-11,pl,190,2489
2022-04-11,ru,4656,137881
2022-04-11,tr,225,3113
2022-04-11,vi,68,55
2022-04-11,zh-CN,1317,5919
2022-04-11,??,34,856
2022-04-11,ja,177,3953
2022-04-11,my,40,0
2022-04-11,pt-BR,1166,6085
2022-04-11,th,42,6
2022-04-11,da,63,138
2022-04-11,he,44,54
2022-04-11,sv-SE,81,293
2022-04-11,zh-TW,2091,24582
2022-04-11,ca,73,340
2022-04-11,ga-IE,44,2
2022-04-11,id,48,45
2022-04-11,is,54,22
2022-04-11,nb-NO,59,83
2022-04-11,cs,88,816
2022-04-11,el,53,111
2022-04-11,hu,208,512
2022-04-11,ka,53,9
2022-04-11,es-AR,157,544
2022-04-11,ro,51,44
2022-04-11,mk,47,4
2022-04-11,lt,44,30
2022-04-11,ms,41,7
2022-04-12,ar,70,571
2022-04-12,de,3379,80321
2022-04-12,en-US,52099,709851
2022-04-12,es-ES,2738,23356
2022-04-12,fa,32,190
2022-04-12,fr,1484,21699
2022-04-12,it,585,9474
2022-04-12,ko,68,916
2022-04-12,nl,73,822
2022-04-12,pl,170,2409
2022-04-12,ru,4102,137074
2022-04-12,tr,276,3101
2022-04-12,vi,34,59
2022-04-12,zh-CN,1403,6046
2022-04-12,??,5,728
2022-04-12,ja,135,3948
2022-04-12,my,23,0
2022-04-12,pt-BR,1099,5878
2022-04-12,th,27,6
2022-04-12,da,61,132
2022-04-12,he,22,39
2022-04-12,sv-SE,37,266
2022-04-12,zh-TW,2010,24935
2022-04-12,ca,93,380
2022-04-12,ga-IE,31,1
2022-04-12,id,31,51
2022-04-12,is,55,14
2022-04-12,nb-NO,46,67
2022-04-12,cs,56,775
2022-04-12,el,44,117
2022-04-12,hu,203,473
2022-04-12,ka,63,7
2022-04-12,es-AR,161,584
2022-04-12,ro,39,46
2022-04-12,mk,23,2
2022-04-12,lt,27,22
2022-04-12,ms,19,3
2022-04-13,ar,72,627
2022-04-13,de,3198,79810
2022-04-13,en-US,51376,725281
2022-04-13,es-ES,2453,21757
2022-04-13,fa,29,185
2022-04-13,fr,1554,21507
2022-04-13,it,559,9282
2022-04-13,ko,91,915
2022-04-13,nl,66,857
2022-04-13,pl,128,2403
2022-04-13,ru,3942,135252
2022-04-13,tr,243,3269
2022-04-13,vi,38,51
2022-04-13,zh-CN,1468,6033
2022-04-13,??,14,607
2022-04-13,ja,161,3994
2022-04-13,my,31,0
2022-04-13,pt-BR,1025,5889
2022-04-13,th,33,9
2022-04-13,da,26,135
2022-04-13,he,27,47
2022-04-13,sv-SE,50,276
2022-04-13,zh-TW,2207,24526
2022-04-13,ca,59,364
2022-04-13,ga-IE,25,2
2022-04-13,id,38,76
2022-04-13,is,29,26
2022-04-13,nb-NO,30,78
2022-04-13,cs,50,780
2022-04-13,el,38,116
2022-04-13,hu,154,481
2022-04-13,ka,32,8
2022-04-13,en-Us,0,1
2022-04-13,es-AR,117,498
2022-04-13,ro,38,63
2022-04-13,mk,31,3
2022-04-13,lt,33,22
2022-04-13,ms,32,7
2022-04-14,ar,138,621
2022-04-14,de,3464,80896
2022-04-14,en-US,50560,732873
2022-04-14,es-ES,2330,20032
2022-04-14,fa,102,165
2022-04-14,fr,1513,20737
2022-04-14,it,573,9136
2022-04-14,ko,128,841
2022-04-14,nl,131,820
2022-04-14,pl,206,2180
2022-04-14,ru,3937,135164
2022-04-14,tr,286,2922
2022-04-14,vi,90,43
2022-04-14,zh-CN,1701,5603
2022-04-14,??,58,1013
2022-04-14,ja,184,3774
2022-04-14,my,100,0
2022-04-14,pt-BR,1096,5746
2022-04-14,th,93,10
2022-04-14,da,103,119
2022-04-14,he,89,37
2022-04-14,sv-SE,106,299
2022-04-14,zh-TW,2229,23905
2022-04-14,ca,151,384
2022-04-14,ga-IE,86,2
2022-04-14,id,102,49
2022-04-14,is,91,18
2022-04-14,nb-NO,102,69
2022-04-14,cs,121,729
2022-04-14,el,101,100
2022-04-14,hu,235,471
2022-04-14,ka,95,18
2022-04-14,es-AR,183,442
2022-04-14,ro,104,51
2022-04-14,mk,91,1
2022-04-14,lt,85,27
2022-04-14,ms,98,7
2022-04-15,ar,146,589
2022-04-15,de,3865,79878
2022-04-15,en-US,50146,735529
2022-04-15,es-ES,2205,17877
2022-04-15,fa,160,131
2022-04-15,fr,1434,20352
2022-04-15,it,528,8803
2022-04-15,ko,178,874
2022-04-15,nl,170,836
2022-04-15,pl,271,2112
2022-04-15,ru,3721,136036
2022-04-15,tr,278,3083
2022-04-15,vi,130,44
2022-04-15,zh-CN,1510,5496
2022-04-15,??,54,721
2022-04-15,ja,228,3803
2022-04-15,my,142,0
2022-04-15,pt-BR,1075,5354
2022-04-15,th,138,6
2022-04-15,da,149,122
2022-04-15,he,132,29
2022-04-15,sv-SE,141,266
2022-04-15,zh-TW,2193,23708
2022-04-15,ca,173,305
2022-04-15,ga-IE,111,4
2022-04-15,id,150,71
2022-04-15,is,126,21
2022-04-15,nb-NO,141,78
2022-04-15,cs,203,710
2022-04-15,el,153,97
2022-04-15,hu,296,482
2022-04-15,ka,128,3
2022-04-15,es-AR,243,469
2022-04-15,ro,145,44
2022-04-15,mk,139,2
2022-04-15,lt,133,26
2022-04-15,ms,139,4
2022-04-16,ar,110,591
2022-04-16,de,2961,72843
2022-04-16,en-US,49828,646817
2022-04-16,es-ES,2095,18012
2022-04-16,fa,115,167
2022-04-16,fr,1456,19106
2022-04-16,it,498,8467
2022-04-16,ko,132,911
2022-04-16,nl,122,782
2022-04-16,pl,286,2138
2022-04-16,ru,3677,134791
2022-04-16,tr,285,3178
2022-04-16,vi,103,63
2022-04-16,zh-CN,1582,5350
2022-04-16,??,29,618
2022-04-16,ja,190,3988
2022-04-16,my,111,0
2022-04-16,pt-BR,1013,5264
2022-04-16,th,92,18
2022-04-16,da,75,127
2022-04-16,he,79,45
2022-04-16,sv-SE,107,240
2022-04-16,zh-TW,2031,23472
2022-04-16,ca,126,298
2022-04-16,ga-IE,48,3
2022-04-16,id,83,53
2022-04-16,is,85,28
2022-04-16,nb-NO,95,74
2022-04-16,cs,173,675
2022-04-16,el,117,121
2022-04-16,hu,239,482
2022-04-16,ka,67,8
2022-04-16,es-AR,229,518
2022-04-16,ro,115,51
2022-04-16,mk,96,4
2022-04-16,lt,86,28
2022-04-16,ms,102,3
2022-04-17,ar,100,590
2022-04-17,de,3058,73061
2022-04-17,en-US,49585,642484
2022-04-17,es-ES,2227,20314
2022-04-17,fa,90,142
2022-04-17,fr,1637,19116
2022-04-17,it,530,7381
2022-04-17,ko,121,884
2022-04-17,nl,92,735
2022-04-17,pl,200,1893
2022-04-17,ru,3784,135116
2022-04-17,tr,292,3273
2022-04-17,vi,77,47
2022-04-17,zh-CN,1675,5335
2022-04-17,??,38,739
2022-04-17,ja,179,4092
2022-04-17,my,77,0
2022-04-17,pt-BR,964,5162
2022-04-17,th,59,11
2022-04-17,da,58,129
2022-04-17,he,82,49
2022-04-17,sv-SE,87,255
2022-04-17,zh-TW,1919,24540
2022-04-17,ca,105,282
2022-04-17,ga-IE,58,3
2022-04-17,id,93,51
2022-04-17,is,47,25
2022-04-17,nb-NO,94,85
2022-04-17,cs,139,675
2022-04-17,el,80,127
2022-04-17,hu,185,463
2022-04-17,ka,79,8
2022-04-17,es-AR,192,462
2022-04-17,ro,95,77
2022-04-17,mk,74,5
2022-04-17,lt,73,14
2022-04-17,ms,96,5
2022-04-18,ar,106,588
2022-04-18,de,3249,79367
2022-04-18,en-US,52433,693903
2022-04-18,es-ES,2583,22569
2022-04-18,fa,76,180
2022-04-18,fr,1654,20895
2022-04-18,it,475,8498
2022-04-18,ko,97,828
2022-04-18,nl,85,862
2022-04-18,pl,318,2299
2022-04-18,ru,3720,135547
2022-04-18,tr,288,3112
2022-04-18,vi,61,44
2022-04-18,zh-CN,1577,5458
2022-04-18,??,37,605
2022-04-18,ja,199,3917
2022-04-18,my,83,0
2022-04-18,pt-BR,1174,6054
2022-04-18,th,49,13
2022-04-18,da,68,131
2022-04-18,he,64,42
2022-04-18,sv-SE,132,283
2022-04-18,zh-TW,1821,24173
2022-04-18,ca,117,384
2022-04-18,ga-IE,57,1
2022-04-18,id,71,48
2022-04-18,is,41,29
2022-04-18,nb-NO,80,75
2022-04-18,cs,127,736
2022-04-18,el,87,124
2022-04-18,hu,189,484
2022-04-18,ka,57,12
2022-04-18,es-AR,168,522
2022-04-18,ro,66,71
2022-04-18,mk,50,2
2022-04-18,lt,78,18
2022-04-18,ms,78,2
2022-04-19,ar,242,594
2022-04-19,de,3223,83252
2022-04-19,en-US,53649,698083
2022-04-19,es-ES,2800,22156
2022-04-19,fa,149,155
2022-04-19,fr,1531,21730
2022-04-19,it,557,9466
2022-04-19,ko,142,901
2022-04-19,nl,145,857
2022-04-19,pl,206,2487
2022-04-19,ru,3844,133002
2022-04-19,tr,254,3061
2022-04-19,vi,123,49
2022-04-19,zh-CN,2088,5847
2022-04-19,??,4,800
2022-04-19,ja,286,3775
2022-04-19,my,191,0
2022-04-19,pt-BR,1162,6132
2022-04-19,th,47,10
2022-04-19,da,57,145
2022-04-19,he,24,49
2022-04-19,sv-SE,90,279
2022-04-19,zh-TW,1784,26542
2022-04-19,ca,122,382
2022-04-19,ga-IE,22,3
2022-04-19,id,66,78
2022-04-19,is,70,30
2022-04-19,nb-NO,109,91
2022-04-19,cs,137,830
2022-04-19,el,154,100
2022-04-19,hu,374,525
2022-04-19,ka,27,8
2022-04-19,es-AR,136,532
2022-04-19,ro,25,68
2022-04-19,mk,51,5
2022-04-19,lt,186,19
2022-04-19,ms,67,4
2022-04-20,ar,109,601
2022-04-20,de,3205,82067
2022-04-20,en-US,50382,686888
2022-04-20,es-ES,2702,22867
2022-04-20,fa,84,172
2022-04-20,fr,1570,21381
2022-04-20,it,568,9596
2022-04-20,ko,126,849
2022-04-20,nl,112,859
2022-04-20,pl,176,2487
2022-04-20,ru,3456,133203
2022-04-20,tr,253,2996
2022-04-20,vi,84,45
2022-04-20,zh-CN,1637,5906
2022-04-20,??,9,705
2022-04-20,ja,167,3752
2022-04-20,my,78,0
2022-04-20,pt-BR,1068,5812
2022-04-20,th,84,19
2022-04-20,da,87,125
2022-04-20,he,81,54
2022-04-20,sv-SE,96,288
2022-04-20,zh-TW,1700,26961
2022-04-20,ca,113,411
2022-04-20,ga-IE,76,3
2022-04-20,id,78,51
2022-04-20,is,91,29
2022-04-20,nb-NO,87,71
2022-04-20,cs,98,724
2022-04-20,el,83,94
2022-04-20,hu,176,481
2022-04-20,ka,86,4
2022-04-20,es-AR,178,539
2022-04-20,ro,93,67
2022-04-20,mk,75,2
2022-04-20,lt,77,29
2022-04-20,ms,90,3
2022-04-21,ar,152,553
2022-04-21,de,3163,80986
2022-04-21,en-US,49516,682597
2022-04-21,es-ES,2747,22494
2022-04-21,fa,120,175
2022-04-21,fr,1453,21371
2022-04-21,it,644,9752
2022-04-21,ko,163,823
2022-04-21,nl,154,824
2022-04-21,pl,204,2389
2022-04-21,ru,3490,132067
2022-04-21,tr,285,3080
2022-04-21,vi,129,45
2022-04-21,zh-CN,1676,5911
2022-04-21,??,17,574
2022-04-21,ja,198,4053
2022-04-21,my,113,0
2022-04-21,pt-BR,1140,5588
2022-04-21,th,112,11
2022-04-21,da,146,117
2022-04-21,he,120,47
2022-04-21,sv-SE,134,261
2022-04-21,zh-TW,1716,26101
2022-04-21,ca,162,452
2022-04-21,ga-IE,116,1
2022-04-21,id,124,50
2022-04-21,is,117,33
2022-04-21,nb-NO,117,66
2022-04-21,cs,142,783
2022-04-21,el,133,91
2022-04-21,hu,227,473
2022-04-21,ka,126,9
